Identifier (Email/name),Gender,Status,Attended,Attended_Before,Education,Job,Employer,LinkedIn,Tech_Background,How_Found,Expectations,Formated_Date,City,Venue,Type,Ticket_Quantity,fake_event_id
b136a31b1ce39d49b85c352641032878,Female,,Y,,"Nanyang Technological University, graduating with honours.",Student,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
7024cb822290ce4eacd0172ad709cf91,Female,,Y,,I am presently a second-year at Yale-NUS College.,I am presently a second-year at Yale-NUS College.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
acab09e777614c385b870c0f43219c3b,Female,,Y,,"Hansung University in Korea, bachelor's degree","IH Digital, PHP developer",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1fbf9a788bd85d678ba6b6dee7ad55f8,Female,,Y,,"NUS, BA (Hons)","NIE, Admin Manager",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
0b0cbc1be07271b0e20eac4890d0be73,Female,,Y,,"Ntu, currently still studying",Student,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
6cbddcd43bf5c13501b6a1fc1c9945f3,Female,,Y,,Sim UOL business,I am currently working at Cartier as a data analyst for CRM.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
52f2095799e4d24e6b53bf60505b073d,Female,,Y,,"SIM, BA in Communications","Group M, Search and Performance Executive",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
587c212b83aa0ced9994cdb958f86ef0,Female,,Y,,"Bachelors, Canada","Business Analyst, medical insurance",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
0b0cbc1be07271b0e20eac4890d0be73,Female,,Y,,Currently studying in NTU,Student,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
2515718110096a07047e455d38c0b3c6,Female,,Y,,SIM Offshore Programme - Royal Melbourne Institute of Technology  Bachelor Degree in Business Marketing,"Pitti Caffe Asia Pte Ltd, Marketing Executive",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
4c2dd18f27d699d2a38b4ea7697e01af,Female,,Y,,"University of Bradford, bachelor's",Market research,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
993ad50b1a1363a2def1c9d17ac493dc,Female,,Y,,"Tanjong Katong Girls, Tampines JC, studying in Singapore Management University now.",-,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
0953d0b96975db88a22d653da6f2ea9a,Female,,Y,,Pursuing masters in digital media management at Hyper Island,BRCKTS. Co-founder.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
19fe428db6c526a41675b7640de22248,Female,,Y,,Completed A level in Singapore in innova junior college.    Currently pursuing a degree in computing and information systems in SIM.,Currently I am a computing student.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
a6962a5fbdc8140ecc45b502234c8431,Female,,Y,,SIM university- BSc finance,Banking. Due diligence and checks on customer on boarding process and data accuracy.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
8bd0e8dab7a7a2c5ab3d86c5d084665b,Female,,Y,,Nanyang technological university. Bsc in Biological science,I am working as a research officer in a local medical diagnostic start up,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
6e3152f7e2e79f9486f03b343aaead9b,Female,,Y,,National University of Singapore - currently a final year student for Bachelor of Engineering,Currently a final year undergraduate.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
6dcd0bb65a04c69493215552e283393c,Female,,Y,,University of Santo Tomas (Philippines) -- BS Medical Technology,I work in Singapore American School and my current role is that of Supply Chain (Print and Supply Coordinator).,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
200739e860329faf8e79b2e2c656122e,Female,,Y,,"NUS, Bachelor of Arts and Social Science","Institute of Policy Studies, Assistant Manager of Donor Relations",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
918a04648ee980d9d1c0a62ce8fc37f3,Female,,Y,,"NTU, Electrical and Electronics Engineering (pursuing)",Student,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
146c273a4e71ded65a609ed05943453d,Female,,Y,,"NUS, Bachelor of Science in Quantitative Finance","Euromonitor International. I'm working as research analyst, focusing on drinks and tobacco industries in Indonesia, Thailand, and Vietnam.",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
2cbdf5b2729822d3567a5bed971854b9,Female,,Y,,"NUS, Business Admin (Hons)","DHL, Project Management",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1dbaae463a8e9938c83de58cb042b42d,Female,,Y,,"School of Oriental & African Studies, University of London; Bachelor's Degree","I work at Shopee SG, where I head up the Singapore marketing team.",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
419a4911d0c0c346dc2c7dbac1cd2ab0,Female,,Y,,"Singapore Polytechnic, Diploma of Business Administration",I work in General Insurance Association of Singapore as a Finance Executive.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
8b76df75367d01a885e5b3547cff6187,Female,,Y,,BSc Banking and Finance @ SIM,"HSBC , policy administration",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
bde421a5796a686661bfc01980235d39,Female,,Y,,"Wellesley College, USA - B.A. Economics","99.co, I work as a Data Operations Executive",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
e046123c2b7b4744b2b69383e356b701,Female,,Y,,NUS/Bachelors of Business Administration,99.co/Operations Executive,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
52f2095799e4d24e6b53bf60505b073d,Female,,Y,,SIM. BA in Communications,Group M. Search and Performance executive,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
0c3c75812d61ebae93ebdfb3a563cd7a,Female,,Y,,"I have done my Bachelors in Economics from India. Currently I'm pursuing Masters in Enterprise Business Analytics from Institute of Systems Science, NUS",Currently I'm a student in NUS. Previously I have 1.5 years of working experience as a Business Analyst in American Express where my main role for was to derive business insights from the data for Senior leadership team.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
e6da863c788a601c69066143e6ac8d8b,Female,,Y,,"I'm currently studying at Singapore University of Technology and Design. I am doing my major in Information System Technology and Design, or computer science.",N/A,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1f9e3b70dff0a04f4f1b4cfffaa4e173,Female,,Y,,"NUS, Bachelor of Arts",I'm currently doing market research for a business information company,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
dac43ad974eab02fa1a4c16c936a9123,Female,,Y,,"Nus, post graduate diploma",My most recent job was working as an application consultant for NCS,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
9e1abe598b56b25ca655888d7bce92ed,Female,,Y,,NTU History (Hons),Public sector (Analyst),,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
ac70471798f1f3f162c06241ce457173,Female,,Y,,"National University of Singapore. Bachelor of Social Sciences, Communications & New Media.","I work in a SME which has businesses in retail, ecommerce and distribution. I handle Marketing.",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
825d2c06a0a16455d7951bafdf3e3bd8,Female,,Y,,Master's degree in Financial Mathematics from University of Chicago,Data Analyst at Bloomberg,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
36b7849d93990a9c1dc80acfc4db6c81,Female,,Y,,Highest Degree - Bachelor's. I went to a Singapore Institute of Management.,I am currently an executive in the healthcare industry.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
15ab72f6384d9c937c69a38c0e0dea8f,Female,,Y,,NTU - bachelor degree in Engineering,Octopus Retail Managment Pte Ltd (www.Octopuspos.com)  User Interface Architecture,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
2c9a57236aed91d8318d5754931fa25e,Female,,Y,,National University of Singapore; Bachelor in Computer Engineering,"honestbee Pte Ltd, QA Engineer",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
b7734f0b2830c4dcefa8beddce7ceb67,Female,,Y,,"SMU, Masters in Business Analytics",Data and Insight analyst in OMD,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
6684d6b3a8a7e6681c2c2e7c1b5c3b78,Female,,Y,,"Harvard University (USA), Economics + Psychology  Instituto de Empresa (Spain), Masters in Big Data","GovTech (formerly IDA), analyst",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
743e8e1deee3fff791db88dc9e3370bb,Female,,Y,,"London School of Economics (LSE), Msc in Management","Credit Suisse AG,  IT analyst - data analytics and service improvement",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
e4b877ab11c384e1053705fde9d1c4a0,Female,,Y,,University of Manchester. B.sc.Accounting,"Coperion, accounts executive",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
b688fa898291ec704a5b690dba7d3eef,Female,,Y,,"NTU, Bachelor's degree in Communications","I am a media strategist for a global agency, helping to research on media trends, plan and recommend media campaigns for clients, and manage these campaigns.",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1e3d2a1ff2763d0706458f32be643d21,Female,,Y,,Deg in Banking and Finance with NUID,Banking,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
292bc9382c086d210853172054019a60,Female,,Y,,"Bachelors in Computer science Engineering. School- College of Engineering Guindy, Anna University",My current employer is Visenti Pte Ltd. My current role is a software developer for the application (water management) which involves developing detection systems for leaks.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
b4e0d3e9e4de823ec0dd04971ef4ba5f,Female,,Y,,"University at Buffalo, New York","Purpleclick Media, Digital consultant",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
0c5d0ade58f4628802c19d7430c81a12,Female,,Y,,NUS. Bachelor of science (statistics),Analyst at a consulting firm,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
7ebbfa6566738e6ed879311f4d1bd9f2,Female,,Y,,"NUS, bachelor degree honours",Doing media analytics and econometric modelling in a media agency MediaCom.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
ad5f1e9599ee45e15f855b289376ebcd,Female,,Y,,"NUS, B. Comp (Computer science)","Honestbee, software engineer",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
57acccf3fc4cff14a07545bb643e7ac5,Female,,Y,,"SMU, business bachelor","Skyscanner, marketing executive",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
4a494c922b8766a62c202285e7bbbf4a,Female,,Y,,I went to Queensland University of Technology in Australia and completed a degree in Bachelor of Information Technology (Data Communications).,"I work in a oil and gas company as Asst Manager in Administration. I switched to Administration in year 2011 before the birth of my first son. Now that my kids are slightly grown, i am considering a switch back to IT.",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
6ab7b3e912292fba652ff48b9d5ca0ab,Female,,Y,,"Singapore Management University, Bachelor of Business Management (Finance, Strategic Management)","RSM Corporate Advisory, Senior Associate, Valuations and Transaction Advisory",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1d883e1b521ef4346aac88ffaf8900b5,Female,,Y,,"NTU, Masters in System and Project Management   And Stevens Institute of Technology, Masters in System Engineering",In between jobs. Going into software project management.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
e9196e73244313f0f2af9bb8d8fb34d3,Female,,Y,,Nus Bsc,Using data management for cohort study,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
2bb1e14a858900eca7a8d25e60231c2a,Female,,Y,,"NUS, doing my master's",Pursuing a master's degree at NUS,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
2d876df5ce16195fa86a342a2ca39037,Female,,Y,,"Nus,life science","Government sector, audit,compliance and simple analytics",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
caad08a193c53a74b3100fcc0d51530b,Female,,Y,,Bachelor of engineering in computer science from India,Working in Deutsche bank as Software engineer,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
807f32d0dfbcc664cfc84d1120ee0ca0,Female,,Y,,"NTU, bachelor's degree","GOINVEST,  CTO",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
f2fb97fbf6e1eb860fe1d2f1a5bf93af,Female,,Y,,"National University of Singapore: B.Sc. (Computer and Information Sciences). 1992  University of Strathclyde, Scotland: Postgraduate Diploma in Business. 2005",Just quit from a 6-month contract with NEC Asia Pacific. It was a technical writer position in the Bids and Tenders enterprise group.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1a01b37108cc89448a9623a4382a4fed,Female,,Y,,NUS year 3  Highest degree - NUSHigh Diplomat,Student  Front-end web dev intern with Autodesk,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
3d5fe1655f77589980ec7ce824c067b6,Female,,Y,,Malaysia Multimedia University,"Houston, Texas. BI Specialist of U-tegration Inc  Side note: I am back in Malaysia for 2 weeks and have extended my return ticket to attend all 3 days event :)",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
2c2596b021017a40904a4e59ff11b52e,Female,,Y,,NUS B.A.,Manager at Dept of Stats,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
1f62aaf418354f32f842dfafd902c976,Female,,Y,,"NUS, Bachelors",I work in a startup as a developer.,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
587c212b83aa0ced9994cdb958f86ef0,Female,,Y,,"Bachelors, Canada","Business Analyst, Medical Insurance",,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
7052ecda6cd4350c460853383aafca74,Female,,Y,,,,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
dcf0212def9dba6681e2151a7a1b7541,Female,,Y,,,,,,,,,2016-01-01,Singapore,,Intro to Data (DG),1,1
b8a2cca754ff2fa3c1502cf4cba31d91,Female,N/A,Y,Y,nus,senior manager,,,no background,FB,using data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
5d35bab70292941e55ad18126423721b,Female,N/A,Y,Y,Università degli Studi di Milano Bicocca,Account Manager at TripAdvisor (using Google Analytics data to get insights on Hotels' performance),,,Google Analytics,Last session of Datadrivencat Facebook office in Singapore,Learn more about data,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
ac256162213885e36ee041829b24bfd1,Female,N/A,Y,Y,"PhD TelecomParisTech, France",Research fellow,,,good programming skills (Computer Science engineer) I know Python and R,Facebook,Learn more about Data Analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
5810f498d2f788c4ef0cc6846b26e264,Female,N/A,Y,Y,James Cook University,Marketing Executive,,,None!,Data Girls,Greater understanding of data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
f4925705b97a884b3884866faba0937d,Female,N/A,Y,Y,Bachelor of Technology (Electronics and Communication Engineering),Data Analyst,,,MS Office,By DataDriven.SG group,To learn more about Data Analytics/ Business Intelligence Analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
a15e17a52fa2dac7a822381fee3bf393,Female,N/A,Y,Y,SMU,Content Marketing,,,Google Analytics,FB,Enhance current skills with new knowledge as marketing becomes more data-druve.,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
c92c7c5656af125ee66ff507625485b4,Female,N/A,Y,N,BSc in Business,Business Analyst,,,No experience,Facebook,Learn more about what data analytics and science and what kind of career track is open to me,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
acfc067f3464f967b11be8f88455469a,Female,N/A,Y,Y,NUS,"Researcher, I do basic reporting at work using Excel",,,Learning very basic R at the moment!,Datadriven.sg Facebook's page,Knowing how to do basic SQL! and interact with the ladies interested in tech,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
cebec90d0e225510fef2f104166f11d9,Female,N/A,Y,Y,University of Dundee,Consultant,,,Rookie,Facebook feed,Data analytics insights,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
734c3478f3273957dce7246ca8ec9256,Female,N/A,Y,Y,Nanyang Technological University,Marketing Director,,,Basic familiarity with GA,FB,An overview of Data Analytics and how people from non-technical backgrounds can pick it up. I’ll be starting a new job in mid -April and there’s a predictive analytics component so this workshop would be extremely useful.,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
11b5d432dd8fa79022fbe9609faf6d5d,Female,Didn`t show up,N,N,Singapore Institute of Management Global Education,"Microsoft Student Partner- Using technologies on the Azure platform to build websites, etc. I have not worked on any projects related to data analytics as of yet, but would love to do so in the near future.",,,Basic Python background,Datadriven.sg Facebook page,"I am looking to get hands-on exposure to data analytics and understand the basics to kickstart my journey into this field. Based on the information gained from the workshop, I'd be able to look for the right courses to further pursue this. Given how vast the internet is and the amount of resources, sometimes all you need is someone to point you in a direction to get you started- and that's what I am looking for. Also, not to forget, the like-minded people to network with and understand their perspectives of 'why learn data analytics' and 'how it'll prove to be useful for their role or job scope.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
